pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_fma22
2022,02,017380,003,0085,11,04,8,1,22021104,9,1,2, ,1,37,6,5, ,4,4,23,1,2022,29,1,2022,23,10,1984,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,99,99,2019,0,10,10,10,10,10,10,60,1, ,1,2, , , ,1559,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,1559,0, , ,1559,1559,1,558.952873966217
2022,02,017380,003,0085,11,05,8,1,22021105,11,1,2, ,2,36,9,3, ,5,5,23,1,2022,29,1,2022,27,7,1985,1, , , , , , , , , , , , , , ,381,6910,3,5,1,18,99,99,2014,0,8,8,8,8,8,4,44,1, ,2,2,4,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,0, , , , ,2000,2000,1,539.943392153088
2022,02,017380,003,0085,11,06,8,1,22021106,10,1,2, ,1,15,5,3, ,6,6,23,1,2022,29,1,2022,2,1,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,526.176237792427
2022,02,017380,003,0085,11,07,8,1,22021107,9,1,2, ,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017422,003,0068,11,01,8,1,22021101,1,1,2, ,1,51,6,5, ,1,1,6,2,2022,12,2,2022,5,6,1970,1, , , , , , , , , , , , , , ,572,4711,2, ,1,3,99,99,2005,10,0,10,10,10,10,10,60,1, ,2,2, , , ,800,200, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1, , ,800,200, , ,1000,1000,1,246.797410426675
2022,02,017422,003,0068,11,02,8,1,22021102,2,1,2, ,2,41,3, ,5,2,2,6,2,2022,12,2,2022,19,6,1980,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,572,4711,5,5,1,3,99,99,2005,0,0,6,6,6,6,6,30,1, ,2,2, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1, , , , , , ,0,0,1,305.185395564789
2022,02,017422,003,0068,11,03,8,1,22021103,3,1,2, ,1,18,6,5, ,3,3,6,2,2022,12,2,2022,3,12,2003,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,572,4711,5,5,1,3,99,99,2017,3,0,3,3,3,3,3,18,1, ,2,2, , , , , , , , , , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,297.403960491372
2022,02,017422,003,0070,11,01,8,1,22021101,1,1,2, ,1,43,6,5, ,1,1,6,2,2022,12,2,2022,18,10,1978,1, , , , , , , , , , , , , , ,574,4781,2, ,1,3,99,99,2016,6,12,12,12,12,12,12,78,1, ,2,2, , , ,1400,100, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1, , ,1400,100, , ,1500,1500,1,315.929885285253
2022,02,017422,003,0070,11,02,8,1,22021102,2,1,2, ,2,38,4, ,6,2,2,6,2,2022,12,2,2022,27,11,1983,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,574,4781,5,5,1,3,99,99,2016,6,10,10,10,10,10,10,66,1, ,2,2, , , , , , , , , , , , , , , , ,6,0,0,0,0,0,0,1,1,1,1, , , , , , ,0,0,1,305.185395564789
2022,02,017422,003,0070,11,03,8,1,22021103,3,1,2, ,2,18,6,5, ,3,3,6,2,2022,12,2,2022,16,9,2003,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,574,4781,5,5,1,3,99,99,2017,8,6,6,6,6,6,12,50,1, ,2,2, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,1,1,1, , , , , , ,0,0,1,325.225132368513
2022,02,017422,003,0070,11,04,8,1,22021104,3,1,2, ,2,7,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017422,003,0071,11,01,8,1,22021101,1,1,2, ,2,40,8,3, ,1,1,6,2,2022,12,2,2022,19,2,1981,1, , , , , , , , , , , , , , ,572,4711,2, ,1,2,15,8,2021,4,6,6,6,6,6,8,42,1, ,2,2, , , ,600,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,600,0, , ,600,600,1,305.185395564789
2022,02,017422,003,0071,11,02,8,1,22021102,2,1,2, ,1,44,6,5, ,2,2,6,2,2022,12,2,2022,23,9,1977,2,2,2, ,2,2,2,2,2,2,2,2,1,2,2,572,4711,5,5,1,2,15,8,2021,6,6,6,6,6,6,6,42,1, ,2,2, , , , , , , , , , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , , , , , ,0,0,1,315.929885285253
2022,02,017422,003,0071,11,03,8,1,22021103,3,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017422,003,0072,11,01,8,1,22021101,1,1,2, ,1,46,6,5, ,1,1,6,2,2022,12,2,2022,3,2,1976,1, , , , , , , , , , , , , , ,861,4100,2, ,1,1,99,99,2011,0,8,8,8,8,8,6,46,1, ,2,2, , , ,1500,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1500,0, , ,1500,1500,1,246.797410426675
2022,02,017422,003,0072,11,02,8,1,22021102,3,1,2, ,1,24,6,5, ,2,2,6,2,2022,12,2,2022,31,7,1997,1, , , , , , , , , , , , , , ,391,3312,3,5,2, ,15,6,2021,0,8,8,8,8,8,4,44,1, ,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,297.403960491372
2022,02,017422,003,0072,11,03,8,1,22021103,3,1,2, ,2,13,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017449,003,0084,11,01,8,1,21021101,1,1,2, ,1,86,4,5, ,1,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017449,003,0084,11,02,8,1,21021102,2,1,2, ,2,77,4,5, ,2,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017449,003,0084,11,03,8,1,21021103,3,1,2, ,1,57,6,5, ,3,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017449,003,0084,11,04,8,1,21021104,3,1,2, ,1,55,6,5, ,4,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017449,003,0084,11,05,8,1,21021105,3,1,2, ,2,50,6,5, ,5,5,30,1,2022,5,2,2022,22,3,1971,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,310.617005194566
2022,02,017449,003,0084,11,06,8,1,21021106,3,1,2, ,1,46,8,3, ,6,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017449,003,0087,11,01,8,1,21021101,1,1,2, ,1,42,6,5, ,1,1,6,2,2022,12,2,2022,20,6,1979,1, , , , , , , , , , , , , , ,785,2511,4,5,1,4,15,1,2022,0,8,8,8,8,8,8,48,1, ,2,2,2,280,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1212,0, , , , ,1212,1212,1,437.441379625735
2022,02,017449,003,0087,11,02,8,1,21021102,2,1,2, ,2,40,6,5, ,2,2,6,2,2022,12,2,2022,17,5,1981,1, , , , , , , , , , , , , , ,421,4630,3,5,2, ,99,99,2019,0,8,8,8,8,8,8,48,1, ,2,2,4,1100,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1100,0, , , , ,1100,1100,1,422.564393858938
2022,02,017449,003,0087,11,03,8,1,21021103,3,1,2, ,2,16,5,4, ,3,3,6,2,2022,12,2,2022,2,11,2005,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,450.311721741018
2022,02,017449,003,0087,11,04,8,1,21021104,3,1,2, ,2,11,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017449,003,0088,11,01,8,1,21021101,1,1,2, ,1,86,3,2, ,1,1,30,1,2022,5,2,2022,1,5,1935,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,341.719491360011
2022,02,017449,003,0088,11,02,8,1,21021102,2,1,2, ,2,74,1, , ,2,2,30,1,2022,5,2,2022,6,99,1948,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,310.617005194566
2022,02,017449,003,0088,11,03,8,1,21021103,3,1,2, ,2,39,6,5, ,3,3,30,1,2022,5,2,2022,29,9,1982,1, , , , , , , , , , , , , , ,541,9602,3,5,1,4,8,1,2022,0,8,0,8,0,8,0,24,1, ,1,2,2,150,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,650,0, , , , ,650,650,1,422.564393858938
2022,02,017449,003,0088,11,04,8,1,21021104,10,1,2, ,2,15,5,3, ,4,4,30,1,2022,5,2,2022,20,11,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,6,0,0,0,0,0,0,1,7,4,4, , , , , , , , ,1,450.311721741018
2022,02,017449,003,0088,11,05,8,1,21021105,10,1,2, ,1,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017449,003,0091,11,01,8,1,22021101,1,1,2, ,1,48,10,5, ,1,1,30,1,2022,5,2,2022,11,11,1973,1, , , , , , , , , , , , , , ,364,4520,1, ,1,6,99,99,2011,6,10,10,10,10,10,10,66,1, ,2,2, , , ,8000,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,8000,0, , ,8000,8000,1,341.719491360011
2022,02,017449,003,0091,11,02,8,1,22021102,2,1,2, ,2,50,6,5, ,2,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017449,003,0091,11,03,8,1,22021103,3,1,2, ,2,22,9,3, ,3,0,30,1,2022,5,2,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,02,017466,003,0070,11,01,8,1,22021101,1,1,2, ,2,48,1, , ,1,1,13,2,2022,19,2,2022,12,9,1973,1, , , , , , , , , , , , , , ,961,8411,4,2,2, ,14,8,2012,0,8,8,8,8,8,8,48,1, ,1,2,4,930,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,930,0, , , , ,930,930,1,327.873505483153
2022,02,017466,003,0070,11,02,8,1,22021102,2,1,2, ,1,54,6,5, ,2,2,13,2,2022,19,2,2022,3,11,1967,1, , , , , , , , , , , , , , ,864,1622,2, ,1,1,99,99,2001,0,7,6,6,6,6,5,36,1, ,1,1, , , ,800,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,800,0, , ,800,800,1,360.703907546679
2022,02,017466,003,0070,11,03,8,1,22021103,3,1,2, ,1,24,6,5, ,3,3,13,2,2022,19,2,2022,21,6,1997,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,2,1,1,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,434.667326872005
2022,02,017466,003,0070,11,04,8,1,22021104,3,1,2, ,2,20,7,2, ,4,4,13,2,2022,19,2,2022,19,2,2002,1, , , , , , , , , , , , , , ,572,4773,2, ,1,1,15,2,2021,0,8,8,8,8,8,8,48,1, ,2,2, , , ,217,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,217,0, , ,217,217,1,475.329039615519
2022,02,017466,003,0070,11,05,8,1,22021105,3,1,2, ,1,17,5,1, ,5,5,13,2,2022,19,2,2022,15,7,2004,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,434.667326872005
2022,02,017466,003,0070,11,06,8,1,22021106,3,1,2, ,1,13,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017466,003,0070,11,07,8,1,22021107,3,1,2, ,2,8,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017466,003,0071,11,01,8,1,22021101,1,1,2, ,2,27,8,3, ,1,1,13,2,2022,19,2,2022,15,12,1994,1, , , , , , , , , , , , , , ,919,4799,2, ,1,1,4,1,2022,0,4,4,4,4,4,4,24,1, ,1,2, , , ,500,37, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,500,37, , ,537,537,1,446.040193517768
2022,02,017466,003,0071,11,02,8,1,22021102,2,1,2, ,1,28,6,5, ,2,2,13,2,2022,19,2,2022,19,9,1993,1, , , , , , , , , , , , , , ,885,4921,1, ,1,2,4,2,2018,10,10,10,10,10,10,10,70,1, ,1,2, , , ,1516,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1516,0, , ,1516,1516,1,461.743678493832
2022,02,017466,003,0071,11,03,8,1,22021103,3,1,2, ,1,8,3, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017466,003,0071,11,04,8,1,22021104,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017466,003,0072,11,01,8,1,22021101,1,1,2, ,2,66,1, , ,1,1,13,2,2022,19,2,2022,25,9,1955,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,1,0,0,0,0,0,0,6,4,4, , , , , , , , ,1,327.873505483153
2022,02,017466,003,0072,11,02,8,1,22021102,3,1,2, ,2,36,6,5, ,2,2,13,2,2022,19,2,2022,15,10,1985,1, , , , , , , , , , , , , , ,572,4719,2, ,1,1,5,1,2020,6,0,8,8,8,8,8,46,1, ,1,1, , , ,800,12, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,800,12, , ,812,812,1,446.040193517768
2022,02,017466,003,0072,11,03,8,1,22021103,4,1,2, ,1,51,6,5, ,3,3,13,2,2022,19,2,2022,17,9,1970,1, , , , , , , , , , , , , , ,877,1079,4,5,2, ,19,5,1989,0,8,8,8,8,8,8,48,1, ,1,2,4,3000,208, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3000,208, , , , ,3208,3208,1,360.703907546679
2022,02,017466,003,0073,11,01,8,1,22021101,1,1,2, ,1,33,6,5, ,1,1,13,2,2022,19,2,2022,27,10,1988,1, , , , , , , , , , , , , , ,885,4923,4,5,2, ,15,4,2020,0,12,12,12,12,12,5,65,1, ,1,2,4,2200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,1,1,1,2200,0, , , , ,2200,2200,1,461.743678493832
2022,02,017466,003,0073,11,02,8,1,22021102,2,1,2, ,2,32,6,5, ,2,2,13,2,2022,19,2,2022,13,5,1989,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,2,1,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,446.040193517768
2022,02,017466,003,0073,11,03,8,1,22021103,3,1,2, ,2,12,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017466,003,0073,11,04,8,1,22021104,3,1,2, ,1,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017466,003,0073,11,05,8,1,22021105,3,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017509,003,0093,11,01,8,1,21021101,1,1,2, ,2,60,6,5, ,1,1,13,2,2022,19,2,2022,20,5,1961,1, , , , , , , , , , , , , , ,572,4711,2, ,1,2,4,5,2015,8,8,8,8,8,8,8,56,1, ,1,2, , , ,1500,152, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,5,4,1, , ,1500,152, , ,1652,1652,1,224.334503751631
2022,02,017509,003,0093,11,02,8,1,21021102,2,1,2, ,1,79,10,5, ,2,2,13,2,2022,19,2,2022,12,6,1942,1, , , , , , , , , , , , , , ,572,4711,5,5,1,2,4,5,2015,0,5,5,5,5,5,5,30,1, ,1,2, , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,1,6,1,1, , , , , , ,0,0,1,246.797410426675
2022,02,017509,003,0093,11,03,8,1,21021103,3,1,2, ,2,30,10,6, ,3,3,13,2,2022,19,2,2022,7,4,1991,1, , , , , , , , , , , , , , ,254,6910,2, ,1,1,5,1,2017,0,6,6,6,6,6,6,36,1, ,1,2, , , ,1800,0, , ,1, , , , , , , , ,2,0,0,0,0,0,0,1,6,4,1, , ,1800,0, , ,1800,1800,1,305.185395564789
2022,02,017509,003,0094,11,01,8,1,21021101,1,1,2, ,1,55,6,5, ,1,1,13,2,2022,19,2,2022,26,9,1966,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,15,2,2021,12,12,12,12,12,12,12,84,1, ,1,2, , , ,1516,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1516,0, , ,1516,1516,1,246.797410426675
2022,02,017509,003,0094,11,02,8,1,21021102,2,1,2, ,2,45,6,5, ,2,2,13,2,2022,19,2,2022,30,3,1976,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,224.334503751631
2022,02,017509,003,0101,11,01,8,1,21021101,1,1,2, ,1,48,4, ,6,1,1,13,2,2022,19,2,2022,16,11,1973,1, , , , , , , , , , , , , , ,572,4741,2, ,1,1,15,2,2021,0,12,12,12,12,12,12,72,1, ,1,2, , , ,1500,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1500,0, , ,1500,1500,1,246.797410426675
2022,02,017509,003,0101,11,02,8,1,21021102,2,1,2, ,2,47,6,5, ,2,2,13,2,2022,19,2,2022,21,4,1974,1, , , , , , , , , , , , , , ,923,4789,2, ,1,1,15,1,2022,4,4,4,4,4,4,4,28,1, ,1,2, , , ,500,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,500,0, , ,500,500,1,224.334503751631
2022,02,017509,003,0101,11,03,8,1,21021103,3,1,2, ,1,22,8,3, ,3,3,13,2,2022,19,2,2022,9,12,1999,1, , , , , , , , , , , , , , ,785,1709,4,5,2, ,4,1,2022,0,12,12,12,12,12,12,72,1, ,2,1,4,1600,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1600,0, , , , ,1600,1600,1,297.403960491372
2022,02,017509,003,0101,11,04,8,1,22021104,3,1,2, ,2,19,7,2, ,4,4,13,2,2022,19,2,2022,27,8,2002,1, , , , , , , , , , , , , , ,772,1410,4,5,2, ,15,2,2022,0,0,12,12,12,12,12,60,1, ,2,2,3,415,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,5,4,1,830,0, , , , ,830,830,1,325.225132368513
2022,02,017509,003,0102,11,01,8,1,21021101,1,1,2, ,2,45,4, ,6,1,1,13,2,2022,19,2,2022,10,9,1976,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,224.334503751631
2022,02,017509,003,0102,11,02,8,1,21021102,2,1,2, ,1,39,6,5, ,2,2,13,2,2022,19,2,2022,5,10,1982,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,15,9,2021,8,8,8,8,8,8,8,56,1, ,1,1, , , ,1819,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1819,0, , ,1819,1819,1,315.929885285253
2022,02,017509,003,0102,11,03,8,1,22021103,3,1,2, ,1,22,6,5, ,3,3,13,2,2022,19,2,2022,28,8,1999,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,3,2,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,297.403960491372
2022,02,017509,003,0102,11,04,8,1,21021104,3,1,2, ,2,19,4, ,6,4,4,13,2,2022,19,2,2022,26,8,2002,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,325.225132368513
2022,02,017579,003,0059,11,01,8,1,22021101,1,1,2, ,2,68,3,2, ,1,1,30,1,2022,5,2,2022,17,3,1953,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,4,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,172.56500288587
2022,02,017579,003,0060,11,01,8,1,22021101,1,1,2, ,1,66,6,5, ,1,1,30,1,2022,5,2,2022,14,3,1955,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2, , , ,1,1,1,0,0,0,0,0,0,6,4,4, , , , , , , , ,1,189.844161866673
2022,02,017579,003,0061,11,01,8,1,22021101,1,1,2, ,1,33,8,3, ,1,1,30,1,2022,5,2,2022,1,10,1988,1, , , , , , , , , , , , , , ,13,8422,3,1,2, ,99,99,2012,0,8,8,8,8,8,8,48,1, ,2,2,4,2500,200, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,6,4,1,2500,200, , , , ,2700,2700,1,243.022988680964
2022,02,017579,003,0061,11,02,8,1,22021102,2,1,2, ,2,22,8,3, ,2,2,30,1,2022,5,2,2022,12,12,1999,2,1, , , , , , , , , , , , , ,419,6492,3,5,2, ,15,12,2020,0,0,0,0,0,0,0,0,2,48,1,2,4,1200,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1200,0, , , , ,1200,1200,1,250.17317874501
2022,02,017579,003,0061,11,03,8,1,22021103,3,1,2, ,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,02,017579,003,0061,11,04,8,1,22021104,9,1,2, ,1,15,3, ,3,4,4,30,1,2022,5,2,2022,9,9,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,2,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,228.772277301055
2022,02,017579,003,0062,11,01,8,1,22021101,1,1,2, ,1,60,8,3, ,1,1,30,1,2022,5,2,2022,21,3,1961,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2, ,0, ,1,4,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,189.844161866673
2022,02,017579,003,0062,11,02,8,1,22021102,3,1,2, ,1,33,10,5, ,2,1,30,1,2022,5,2,2022,99,99,1989,1, , , , , , , , , , , , , , ,236,8620,3,5,1,10,99,99,2020,0,8,8,8,8,8,0,40,1, ,2,2,4,3000,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,3000,0, , , , ,3000,3000,1,243.022988680964
2022,02,017579,003,0062,11,03,8,1,22021103,3,1,2, ,2,39,10,6, ,3,3,30,1,2022,5,2,2022,4,12,1982,2,1, , , , , , , , , , , , , ,381,8423,3,2,2, ,99,99,2017,0,0,0,0,0,0,0,0,2,40,1,2,4,3800,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,3800,0, , , , ,3800,3800,1,234.757996588299
2022,02,017579,003,0062,11,04,8,1,22021104,4,1,1, ,1,37,10,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
